,goods_no,est_no,image,point_yn
1864,1391022,13565939,/data/estimate/1391022_0/gallery_5fc98448451a6.jpg,N
1865,1687958,13565947,/data/estimate/1687958_0/gallery_5fc984604ef82.jpg,N
1866,1687958,13565947,/data/estimate/1687958_0/gallery_5fc984634489b.jpg,N
1867,981403,13565967,/data/estimate/981403_0/gallery_5fc9849de7dad.jpg,N
1868,1037595,13566027,/data/estimate/1037595_0/gallery_5fc9853edc083.jpg,N
1869,641502,13566216,/data/estimate/641502_0/gallery_5fc9873e193f8.jpg,N
1870,1114901,13566311,/data/estimate/1114901_0/gallery_5fc988494a4ef.jpg,N
1871,1149328,13566482,/data/estimate/1149328_0/gallery_5fc989f5b11f5.jpg,N
1872,1515891,13566511,/data/estimate/1515891_0/gallery_5fc98a456787d.jpg,N
1873,1632840,13566748,/data/estimate/1632840_0/gallery_5fc98cb10472b.jpg,N
1874,1183133,13566777,/data/estimate/1183133_0/gallery_5fc98d0fa7409.jpg,N
1875,1639235,13566892,/data/estimate/1639235_0/gallery_5fc98e1973a31.jpg,N
1876,1638839,13566928,/data/estimate/1638839_0/gallery_5fc98e8725a48.jpg,N
1877,1292308,13567000,/data/estimate/1292308_0/gallery_5fc98f52bef65.jpg,N
1878,1479262,13567003,/data/estimate/1479262_0/gallery_5fc98f5b95658.jpg,N
1879,1407029,13567242,/data/estimate/1407029_0/gallery_5fc99115d4205.jpg,N
1880,1641915,13567344,/data/estimate/1641915_0/gallery_5fc991d0f1334.jpg,N
1881,1515903,13567510,/data/estimate/1515903_0/gallery_5fc99384574b9.jpg,N
1882,695084,13567634,/data/estimate/695084_0/gallery_5fc9949dd6e78.jpg,N
1883,1695409,13567896,/data/estimate/1695409_0/gallery_5fc996bf507e7.jpg,N
1884,880454,13567907,/data/estimate/880454_0/gallery_5fc996cb9b710.jpg,N
1885,1452064,13568241,/data/estimate/1452064_0/gallery_5fc999cdeede3.jpg,N
1886,880454,13568350,/data/estimate/880454_0/gallery_5fc99a8634f78.jpg,N
1887,880454,13568350,/data/estimate/880454_0/gallery_5fc99a84625d7.jpg,N
1888,880454,13568350,/data/estimate/880454_0/gallery_5fc99a851e87d.jpg,N
1889,1176453,13568466,/data/estimate/1176453_0/gallery_5fc99b597cef6.jpg,N
1890,858911,13568489,/data/estimate/858911_0/gallery_5fc99b7c7b4dd.jpg,N
1891,1692160,13568498,/data/estimate/1692160_0/gallery_5fc99b8354e1a.jpg,N
1892,1692160,13568498,/data/estimate/1692160_0/gallery_5fc99b8416ed7.jpg,N
1893,1573774,13568541,/data/estimate/1573774_0/gallery_5fc99bc210ac0.jpg,N
1894,497858,13568551,/data/estimate/497858_0/gallery_5fc99bd17a6ba.jpg,N
1895,1098860,13568576,/data/estimate/1098860_0/gallery_5fc99bf031979.jpg,N
1896,1535337,13568631,/data/estimate/1535337_0/gallery_5fc99c364d017.jpg,N
1897,1687100,13568732,/data/estimate/1687100_0/gallery_5fc99cb100100.jpg,N
1898,1269616,13568737,/data/estimate/1269616_0/gallery_5fc99cb95e271.jpg,N
1899,1042880,13568772,/data/estimate/1042880_0/gallery_5fc99cea73c55.jpg,N
1900,1042880,13568772,/data/estimate/1042880_0/gallery_5fc99ceb2a4d1.jpg,N
1901,990308,13568800,/data/estimate/990308_0/gallery_5fc99d1332a2e.jpg,N
1902,1644877,13569007,/data/estimate/1644877_0/gallery_5fc99e7e702da.jpg,N
1903,1644877,13569007,/data/estimate/1644877_0/gallery_5fc99e7f9202d.jpg,N
1904,695334,13569141,/data/estimate/695334_0/gallery_5fc99f6abb795.jpg,N
1905,695334,13569141,/data/estimate/695334_0/gallery_5fc99f692a1d0.jpg,N
1906,695334,13569141,/data/estimate/695334_0/gallery_5fc99f6a10d81.jpg,N
1907,1619038,13569226,/data/estimate/1619038_0/gallery_5fc99fe717114.jpg,N
1908,1409320,13569301,/data/estimate/1409320_0/gallery_5fc9a063ae624.jpg,N
1909,1639756,13569335,/data/estimate/1639756_0/gallery_5fc9a0855024e.jpg,N
1910,1557508,13569364,/data/estimate/1557508_0/gallery_5fc9a0be7523b.jpg,N
1911,1557508,13569364,/data/estimate/1557508_0/gallery_5fc9a0bf27481.jpg,N
1912,1636813,13569456,/data/estimate/1636813_0/gallery_5fc9a15fd6023.jpg,N
1913,1561241,13569470,/data/estimate/1561241_0/gallery_5fc9a174b3ab4.jpg,N
1914,1527488,13569490,/data/estimate/1527488_0/gallery_5fc9a199143c7.jpg,N
1915,1609398,13569528,/data/estimate/1609398_0/gallery_5fc9a1d9eb41d.jpg,N
1916,1256633,13569725,/data/estimate/1256633_0/gallery_5fc9a33c397ba.jpg,N
1917,956939,13569736,/data/estimate/956939_0/gallery_5fc9a358e801d.jpg,N
1918,925227,13569773,/data/estimate/925227_0/gallery_5fc9a3969665c.jpg,N
1919,1098084,13569774,/data/estimate/1098084_0/gallery_5fc9a395ca9a5.jpg,N
1920,1098084,13569774,/data/estimate/1098084_0/gallery_5fc9a3970038e.jpg,N
1921,1148740,13569817,/data/estimate/1148740_0/gallery_5fc9a3e2081e4.jpg,N
1922,1384258,13569826,/data/estimate/1384258_0/gallery_5fc9a3ef8ff25.jpg,N
1923,1623416,13569833,/data/estimate/1623416_0/gallery_5fc9a4087945a.jpg,N
1924,1557807,13569842,/data/estimate/1557807_0/gallery_5fc9a41481ce2.jpg,N
1925,1235781,13569852,/data/estimate/1235781_0/gallery_5fc9a4274821d.jpg,N
1926,668697,13569864,/data/estimate/668697_0/gallery_5fc9a442cd907.jpg,N
1927,1339622,13569901,/data/estimate/1339622_0/gallery_5fc9a48a45c65.jpg,N
1928,1593661,13569904,/data/estimate/1593661_0/gallery_5fc9a48deb16e.jpg,N
1929,966079,13569939,/data/estimate/966079_0/gallery_5fc9a4d908fa4.jpg,N
1930,1557806,13569952,/data/estimate/1557806_0/gallery_5fc9a4eb9e672.jpg,N
1931,1289292,13569994,/data/estimate/1289292_0/gallery_5fc9a542ee9b1.jpg,N
1932,1054627,13569999,/data/estimate/1054627_0/gallery_5fc9a552b8138.jpg,N
1933,1054627,13569999,/data/estimate/1054627_0/gallery_5fc9a55360838.jpg,N
1934,1470201,13570013,/data/estimate/1470201_0/gallery_5fc9a567dc4cc.jpg,N
1935,1168907,13570023,/data/estimate/1168907_0/gallery_5fc9a572cdede.jpg,N
1936,1640737,13570051,/data/estimate/1640737_0/gallery_5fc9a5a699b1c.jpg,N
1937,1594509,13570056,/data/estimate/1594509_0/gallery_5fc9a5ad2f93a.jpg,N
1938,744166,13570080,/data/estimate/744166_0/gallery_5fc9a5d495566.jpg,N
1939,1347568,13570098,/data/estimate/1347568_0/gallery_5fc9a5ec847ee.jpg,N
1940,1611983,13570119,/data/estimate/1611983_0/gallery_5fc9a612f033d.jpg,N
1941,804599,13570143,/data/estimate/804599_0/gallery_5fc9a64591d8c.jpg,N
1942,1125753,13570164,/data/estimate/1125753_0/gallery_5fc9a66b281e1.jpg,N
1943,938746,13570184,/data/estimate/938746_0/gallery_5fc9a68ae0fb1.jpg,N
1944,1140895,13570243,/data/estimate/1140895_0/gallery_5fc9a70f15915.jpg,N
1945,311052,13570293,/data/estimate/311052_0/gallery_5fc9a76d090c1.jpg,N
1946,411209,13570325,/data/estimate/411209_0/gallery_5fc9a79410411.jpg,N
1947,1704264,13570352,/data/estimate/1704264_0/gallery_5fc9a7c49c8ac.jpg,N
1948,1540628,13570353,/data/estimate/1540628_0/gallery_5fc9a7c639aec.jpg,N
1949,1525619,13570503,/data/estimate/1525619_0/gallery_5fc9a8d9eb7f9.jpg,N
1950,1648794,13570562,/data/estimate/1648794_0/gallery_5fc9a950028b2.jpg,N
1951,1250376,13570614,/data/estimate/1250376_0/gallery_5fc9a9bf24e23.jpg,N
1952,1577227,13570777,/data/estimate/1577227_0/gallery_5fc9ab1645c22.jpg,N
1953,836294,13570792,/data/estimate/836294_0/gallery_5fc9ab3568f46.jpg,N
1954,1293408,13570840,/data/estimate/1293408_0/gallery_5fc9abaea10c5.jpg,N
1955,1634480,13570945,/data/estimate/1634480_0/gallery_5fc9ac7c7c002.jpg,N
1956,1422189,13571010,/data/estimate/1422189_0/gallery_5fc9acf246d17.jpg,N
1957,1290335,13571155,/data/estimate/1290335_0/gallery_5fc9ade8965a6.jpg,N
1958,999449,13571229,/data/estimate/999449_0/gallery_5fc9ae768bbb6.jpg,N
1959,1616964,13571291,/data/estimate/1616964_0/gallery_5fc9af039048e.jpg,N
1960,1220731,13571298,/data/estimate/1220731_0/gallery_5fc9af1138dcd.jpg,N
1961,1216295,13571442,/data/estimate/1216295_0/gallery_5fc9b03b3df9f.jpg,N
1962,1216295,13571442,/data/estimate/1216295_0/gallery_5fc9b03bdad52.jpg,N
1963,1303461,13571455,/data/estimate/1303461_0/gallery_5fc9b054cdc4e.jpg,N
1964,1554177,13571469,/data/estimate/1554177_0/gallery_5fc9b070c5e46.jpg,N
1965,1672158,13571509,/data/estimate/1672158_0/gallery_5fc9b0e14ca26.jpg,N
1966,1542074,13571558,/data/estimate/1542074_0/gallery_5fc9b13ce9416.jpg,N
1967,1139099,13571570,/data/estimate/1139099_0/gallery_5fc9b14c5b785.jpg,N
1968,658462,13571601,/data/estimate/658462_0/gallery_5fc9b18cf394d.jpg,N
1969,998051,13571669,/data/estimate/998051_0/gallery_5fc9b217d9463.jpg,N
1970,1190268,13571682,/data/estimate/1190268_0/gallery_5fc9b22f81029.jpg,N
1971,1094833,13571744,/data/estimate/1094833_0/gallery_5fc9b29a5afab.jpg,N
1972,865862,13571755,/data/estimate/865862_0/gallery_5fc9b2a85f9da.jpg,N
1973,668527,13571767,/data/estimate/668527_0/gallery_5fc9b2bc8c513.jpg,N
1974,606067,13571857,/data/estimate/606067_0/gallery_5fc9b35c2b236.jpg,N
1975,1639756,13571862,/data/estimate/1639756_0/gallery_5fc9b3615245e.jpg,N
1976,659554,13571896,/data/estimate/659554_0/gallery_5fc9b3a79284d.jpg,N
1977,1037219,13571938,/data/estimate/1037219_0/gallery_5fc9b3e948a9c.jpg,N
1978,947067,13572292,/data/estimate/947067_0/gallery_5fc9b673910ce.jpg,N
1979,947071,13572412,/data/estimate/947071_0/gallery_5fc9b74fd1b7a.jpg,N
1980,1634433,13572450,/data/estimate/1634433_0/gallery_5fc9b79430849.jpg,N
1981,1464179,13572576,/data/estimate/1464179_0/gallery_5fc9b871749f2.jpg,N
1982,1126307,13572623,/data/estimate/1126307_0/gallery_5fc9b8e2f095b.jpg,N
1983,1222184,13572758,/data/estimate/1222184_0/gallery_5fc9ba355d6df.jpg,N
1984,1283757,13572791,/data/estimate/1283757_0/gallery_5fc9ba7971e20.jpg,N
1985,1548991,13572827,/data/estimate/1548991_0/gallery_5fc9bac551d32.jpg,N
1986,696953,13572963,/data/estimate/696953_0/gallery_5fc9bbc405b90.jpg,N
1987,1152855,13573057,/data/estimate/1152855_0/gallery_5fc9bc536d3fe.jpg,N
1988,1220731,13573070,/data/estimate/1220731_0/gallery_5fc9bc611fcce.jpg,N
1989,1213368,13573094,/data/estimate/1213368_0/gallery_5fc9bc963cd69.jpg,N
1990,1557508,13573111,/data/estimate/1557508_0/gallery_5fc9bcb6601a0.jpg,N
1991,1621947,13573190,/data/estimate/1621947_0/gallery_5fc9bd42192c1.jpg,N
1992,1644685,13573400,/data/estimate/1644685_0/gallery_5fc9be7d0053c.jpg,N
1993,999426,13573409,/data/estimate/999426_0/gallery_5fc9be8859a33.jpg,N
1994,1639756,13573725,/data/estimate/1639756_0/gallery_5fc9c0e0e7a7e.jpg,N
1995,1098908,13573828,/data/estimate/1098908_0/gallery_5fc9c1af49fee.jpg,N
1996,1638838,13573867,/data/estimate/1638838_0/gallery_5fc9c1f9cac75.jpg,N
1997,1528436,13573921,/data/estimate/1528436_0/gallery_5fc9c2680bf8c.jpg,N
1998,1672471,13573999,/data/estimate/1672471_0/gallery_5fc9c2e976ab0.jpg,N
1999,1173385,13574010,/data/estimate/1173385_0/gallery_5fc9c2fd675a9.jpg,N
2000,1225219,13574014,/data/estimate/1225219_0/gallery_5fc9c30193ab3.jpg,N
2001,727349,13574133,/data/estimate/727349_0/gallery_5fc9c4247db88.jpg,N
2002,1278554,13574201,/data/estimate/1278554_0/gallery_5fc9c4a180dc4.jpg,N
2003,1423101,13574256,/data/estimate/1423101_0/gallery_5fc9c4f12fd74.jpg,N
2004,1582537,13574276,/data/estimate/1582537_0/gallery_5fc9c50f58ed1.jpg,N
2005,659554,13574298,/data/estimate/659554_0/gallery_5fc9c5369941b.jpg,N
2006,1128656,13574334,/data/estimate/1128656_0/gallery_5fc9c56ec3cf0.jpg,N
2007,947067,13574372,/data/estimate/947067_0/gallery_5fc9c59bc88f9.jpg,N
2008,1689538,13574374,/data/estimate/1689538_0/gallery_5fc9c5a1037a6.jpg,N
2009,1639756,13574401,/data/estimate/1639756_0/gallery_5fc9c5c3ce193.jpg,N
2010,1582536,13574459,/data/estimate/1582536_0/gallery_5fc9c61fa3a4a.jpg,N
2011,248723,13574549,/data/estimate/248723_0/gallery_5fc9c6cc9e338.jpg,N
2012,1265208,13574625,/data/estimate/1265208_0/gallery_5fc9c755215f1.jpg,N
2013,1411414,13574647,/data/estimate/1411414_0/gallery_5fc9c76e01542.jpg,N
2014,922322,13574762,/data/estimate/922322_0/gallery_5fc9c80d4a3c8.jpg,N
2015,1551778,13574778,/data/estimate/1551778_0/gallery_5fc9c827da5b4.jpg,N
2016,431582,13574841,/data/estimate/431582_0/gallery_5fc9c87ee2a3c.jpg,N
2017,1688600,13575055,/data/estimate/1688600_0/gallery_5fc9c9f4b6f51.jpg,N
2018,1524690,13575070,/data/estimate/1524690_0/gallery_5fc9ca0e51f69.jpg,N
2019,1538617,13575134,/data/estimate/1538617_0/gallery_5fc9ca706cebe.jpg,N
2020,1173365,13575210,/data/estimate/1173365_0/gallery_5fc9caef9d275.jpg,N
2021,1635087,13575211,/data/estimate/1635087_0/gallery_5fc9caf037dce.jpg,N
2022,1624394,13575292,/data/estimate/1624394_0/gallery_5fc9cb7165385.jpg,N
2023,1613530,13575300,/data/estimate/1613530_0/gallery_5fc9cb7d974f7.jpg,N
2024,1470322,13575343,/data/estimate/1470322_0/gallery_5fc9cbbd08588.jpg,N
2025,1550623,13575380,/data/estimate/1550623_0/gallery_5fc9cbf6259ca.jpg,N
2026,1564324,13575398,/data/estimate/1564324_0/gallery_5fc9cc092c96e.jpg,N
2027,78382,13575465,/data/estimate/78382_0/gallery_5fc9cc57ead3d.jpg,N
2028,496038,13575495,/data/estimate/496038_0/gallery_5fc9cc8db63e0.jpg,N
2029,1369120,13575544,/data/estimate/1369120_0/gallery_5fc9ccd55f003.jpg,N
2030,1144459,13575589,/data/estimate/1144459_0/gallery_5fc9cd1a9ae8b.jpg,N
2031,691709,13575720,/data/estimate/691709_0/gallery_5fc9ce0c761c9.jpg,N
2032,1295873,13575772,/data/estimate/1295873_0/gallery_5fc9ce62b61d8.jpg,N
2033,1100326,13575933,/data/estimate/1100326_0/gallery_5fc9cf6d3ee91.jpg,N
2034,1525645,13575989,/data/estimate/1525645_0/gallery_5fc9cfb33f3e4.jpg,N
2035,661273,13576142,/data/estimate/661273_0/gallery_5fc9d0829f867.jpg,N
2036,645611,13576255,/data/estimate/645611_0/gallery_5fc9d138a63cf.jpg,N
2037,1529135,13576374,/data/estimate/1529135_0/gallery_5fc9d1d67af62.jpg,N
2038,1670788,13576633,/data/estimate/1670788_0/gallery_5fc9d2f6b9062.jpg,N
2039,1220731,13576649,/data/estimate/1220731_0/gallery_5fc9d308e0373.jpg,N
2040,1562522,13576728,/data/estimate/1562522_0/gallery_5fc9d386424e5.jpg,N
2041,998051,13576749,/data/estimate/998051_0/gallery_5fc9d3a143775.jpg,N
2042,1671398,13577248,/data/estimate/1671398_0/gallery_5fc9d69a22d5a.jpg,N
2043,1214106,13577268,/data/estimate/1214106_0/gallery_5fc9d6b3d3041.jpg,N
2044,1444480,13577542,/data/estimate/1444480_0/gallery_5fc9d858cf22e.jpg,N
2045,1680768,13577660,/data/estimate/1680768_0/gallery_5fc9d9363ac78.jpg,N
2046,1145380,13577668,/data/estimate/1145380_0/gallery_5fc9d94f0c572.jpg,N
2047,1219153,13577739,/data/estimate/1219153_0/gallery_5fc9d9d3a8059.jpg,N
2048,1204178,13577798,/data/estimate/1204178_0/gallery_5fc9da158611b.jpg,N
2049,1706127,13577830,/data/estimate/1706127_0/gallery_5fc9da45c91b2.jpg,N
2050,1136908,13577849,/data/estimate/1136908_0/gallery_5fc9da5a13c9c.jpg,N
2051,1563625,13577869,/data/estimate/1563625_0/gallery_5fc9da6de34d7.jpg,N
2052,1115292,13577891,/data/estimate/1115292_0/gallery_5fc9da8f112e5.jpg,N
2053,1670810,13577906,/data/estimate/1670810_0/gallery_5fc9da9dca13b.jpg,N
2054,1639756,13577922,/data/estimate/1639756_0/gallery_5fc9dab4ed299.jpg,N
2055,1687100,13577927,/data/estimate/1687100_0/gallery_5fc9dabf04f1f.jpg,N
2056,1537633,13577987,/data/estimate/1537633_0/gallery_5fc9db0538ff7.jpg,N
2057,1203256,13578010,/data/estimate/1203256_0/gallery_5fc9db31881cd.jpg,N
2058,1308651,13578016,/data/estimate/1308651_0/gallery_5fc9db3df241d.jpg,N
2059,1525640,13578204,/data/estimate/1525640_0/gallery_5fc9dc776ba89.jpg,N
2060,410572,13578296,/data/estimate/410572_0/gallery_5fc9dcfce46aa.jpg,N
2061,148759,13578377,/data/estimate/148759_0/gallery_5fc9dd7364c47.jpg,N
2062,1211654,13578403,/data/estimate/1211654_0/gallery_5fc9dd95d15d0.jpg,N
2063,926836,13578425,/data/estimate/926836_0/gallery_5fc9ddb513d55.jpg,N
2064,469031,13578429,/data/estimate/469031_0/gallery_5fc9ddbb69359.jpg,N
2065,1388602,13578442,/data/estimate/1388602_0/gallery_5fc9ddd60f642.jpg,N
2066,1242461,13578606,/data/estimate/1242461_0/gallery_5fc9decdaffa4.jpg,N
2067,594128,13578630,/data/estimate/594128_0/gallery_5fc9dee75d112.jpg,N
2068,1183951,13578667,/data/estimate/1183951_0/gallery_5fc9df27bcca6.jpg,N
2069,1551889,13578704,/data/estimate/1551889_0/gallery_5fc9df63ab007.jpg,N
2070,1551889,13578704,/data/estimate/1551889_0/gallery_5fc9df647c3e7.jpg,N
2071,1299923,13578792,/data/estimate/1299923_0/gallery_5fc9dfe02c035.jpg,N
2072,1221497,13578811,/data/estimate/1221497_0/gallery_5fc9dffef042e.jpg,N
2073,282817,13578854,/data/estimate/282817_0/gallery_5fc9e02c954db.jpg,N
2074,1149533,13578867,/data/estimate/1149533_0/gallery_5fc9e04a22e0e.jpg,N
2075,1703794,13578884,/data/estimate/1703794_0/gallery_5fc9e0663452f.jpg,N
2076,1616265,13578943,/data/estimate/1616265_0/gallery_5fc9e0bcedb24.jpg,N
2077,1545469,13578954,/data/estimate/1545469_0/gallery_5fc9e0d1a9367.jpg,N
2078,1639756,13579046,/data/estimate/1639756_0/gallery_5fc9e1580f439.jpg,N
2079,1136908,13579048,/data/estimate/1136908_0/gallery_5fc9e15aba381.jpg,N
2080,1623333,13579101,/data/estimate/1623333_0/gallery_5fc9e1aa1876e.jpg,N
2081,1515905,13579126,/data/estimate/1515905_0/gallery_5fc9e1d75286f.jpg,N
2082,1628464,13579201,/data/estimate/1628464_0/gallery_5fc9e28b0ffde.jpg,N
2083,1264274,13579248,/data/estimate/1264274_0/gallery_5fc9e28683d4e.jpg,N
2084,666778,13579273,/data/estimate/666778_0/gallery_5fc9e2af19fda.jpg,N
2085,1472606,13579284,/data/estimate/1472606_0/gallery_5fc9e2c0d36c7.jpg,N
2086,1639241,13579289,/data/estimate/1639241_0/gallery_5fc9e2c593b80.jpg,N
2087,909270,13579410,/data/estimate/909270_0/gallery_5fc9e3642d06e.jpg,N
2088,1392057,13579478,/data/estimate/1392057_0/gallery_5fc9e3cc19a6c.jpg,N
2089,1604965,13579598,/data/estimate/1604965_0/gallery_5fc9e46ccaf67.jpg,N
2090,1267629,13579611,/data/estimate/1267629_0/gallery_5fc9e47a1edcc.jpg,N
2091,862941,13579653,/data/estimate/862941_0/gallery_5fc9e4b19d866.jpg,N
2092,1146481,13579672,/data/estimate/1146481_0/gallery_5fc9e4bd62409.jpg,N
2093,1658292,13579795,/data/estimate/1658292_0/gallery_5fc9e58583ee2.jpg,N
2094,1658292,13579795,/data/estimate/1658292_0/gallery_5fc9e5827188d.jpg,N
2095,1658292,13579795,/data/estimate/1658292_0/gallery_5fc9e583f2e48.jpg,N
2096,1286903,13579911,/data/estimate/1286903_0/gallery_5fc9e62f584fd.jpg,N
2097,1150893,13579925,/data/estimate/1150893_0/gallery_5fc9e64056ab2.jpg,N
2098,1150893,13579925,/data/estimate/1150893_0/gallery_5fc9e64355cfa.jpg,N
2099,1127930,13580257,/data/estimate/1127930_0/gallery_5fc9e82287049.jpg,N
2100,1127930,13580257,/data/estimate/1127930_0/gallery_5fc9e82378443.jpg,N
2101,472907,13580276,/data/estimate/472907_0/gallery_5fc9e8385a2f7.jpg,N
2102,1609224,13580333,/data/estimate/1609224_0/gallery_5fc9e87d638e3.jpg,N
2103,1245704,13580338,/data/estimate/1245704_0/gallery_5fc9e87f65673.jpg,N
2104,1258285,13580435,/data/estimate/1258285_0/gallery_5fc9e8e02844e.jpg,N
2105,186610,13580485,/data/estimate/186610_0/gallery_5fc9e91730385.jpg,N
2106,1137658,13580688,/data/estimate/1137658_0/gallery_5fc9ea4123448.jpg,N
2107,470357,13580795,/data/estimate/470357_0/gallery_5fc9ead1618cf.jpg,N
2108,1149329,13580831,/data/estimate/1149329_0/gallery_5fc9eafd9ed7c.jpg,N
2109,1256633,13580846,/data/estimate/1256633_0/gallery_5fc9eb0e034ee.jpg,N
2110,1310227,13580891,/data/estimate/1310227_0/gallery_5fc9eb4796088.jpg,N
2111,1530300,13580906,/data/estimate/1530300_0/gallery_5fc9eb534cb83.jpg,N
2112,1674100,13581003,/data/estimate/1674100_0/gallery_5fc9ebcaf0c19.jpg,N
2113,1459121,13581447,/data/estimate/1459121_0/gallery_5fc9ee7d1a6be.jpg,N
2114,1669587,13581508,/data/estimate/1669587_0/gallery_5fc9eec5b2a95.jpg,N
2115,1670382,13581550,/data/estimate/1670382_0/gallery_5fc9eeff1b89a.jpg,N
2116,1670382,13581550,/data/estimate/1670382_0/gallery_5fc9ef002d890.jpg,N
2117,1670382,13581550,/data/estimate/1670382_0/gallery_5fc9eefe3618d.jpg,N
2118,1567510,13581555,/data/estimate/1567510_0/gallery_5fc9ef04d4b1d.jpg,N
2119,1611979,13581573,/data/estimate/1611979_0/gallery_5fc9ef1e7990d.jpg,N
2120,1410171,13581645,/data/estimate/1410171_0/gallery_5fc9ef9354968.jpg,N
2121,986708,13581715,/data/estimate/986708_0/gallery_5fc9efe7d5733.jpg,N
2122,1688427,13581848,/data/estimate/1688427_0/gallery_5fc9f0a2e9a9c.jpg,N
2123,1281446,13581954,/data/estimate/1281446_0/gallery_5fc9f14b52724.jpg,N
2124,1639235,13582226,/data/estimate/1639235_0/gallery_5fc9f2c81f884.jpg,N
2125,1613166,13582498,/data/estimate/1613166_0/gallery_5fc9f4590d75d.jpg,N
2126,1537634,13582504,/data/estimate/1537634_0/gallery_5fc9f46570f59.jpg,N
2127,454428,13582573,/data/estimate/454428_0/gallery_5fc9f4bdc6f96.jpg,N
2128,1675926,13582649,/data/estimate/1675926_0/gallery_5fc9f52b27408.jpg,N
2129,484133,13582889,/data/estimate/484133_0/gallery_5fc9f65ca10cc.jpg,N
2130,1526956,13582903,/data/estimate/1526956_0/gallery_5fc9f674b3362.jpg,N
2131,1333322,13582916,/data/estimate/1333322_0/gallery_5fc9f684e30f8.jpg,N
2132,1257128,13582934,/data/estimate/1257128_0/gallery_5fc9f6a3d2898.jpg,N
2133,1666444,13582949,/data/estimate/1666444_0/gallery_5fc9f6b17ace6.jpg,N
2134,1666444,13582949,/data/estimate/1666444_0/gallery_5fc9f6b24f7fd.jpg,N
2135,1666444,13582949,/data/estimate/1666444_0/gallery_5fc9f6b32eb5d.jpg,N
2136,1678168,13583010,/data/estimate/1678168_0/gallery_5fc9f70da6863.jpg,N
2137,998051,13583016,/data/estimate/998051_0/gallery_5fc9f71946e41.jpg,N
2138,624932,13583021,/data/estimate/624932_0/gallery_5fc9f722c2168.jpg,N
2139,1253158,13583070,/data/estimate/1253158_0/gallery_5fc9f76e2462e.jpg,N
2140,1281446,13583111,/data/estimate/1281446_0/gallery_5fc9f7a1724a8.jpg,N
2141,1705689,13583155,/data/estimate/1705689_0/gallery_5fc9f7e790c23.jpg,N
2142,1558847,13583165,/data/estimate/1558847_0/gallery_5fc9f805627a1.jpg,N
2143,1686275,13583186,/data/estimate/1686275_0/gallery_5fc9f820e383a.jpg,N
2144,1595700,13583194,/data/estimate/1595700_0/gallery_5fc9f828e8208.jpg,N
2145,1369633,13583398,/data/estimate/1369633_0/gallery_5fc9f93366986.jpg,N
2146,886435,13583533,/data/estimate/886435_0/gallery_5fc9f9d7bff79.jpg,N
2147,1598357,13583538,/data/estimate/1598357_0/gallery_5fc9f9e04a21c.jpg,N
2148,990046,13583611,/data/estimate/990046_0/gallery_5fc9fa428323c.jpg,N
2149,1216585,13583805,/data/estimate/1216585_0/gallery_5fc9fb3ca4051.jpg,N
2150,1216585,13583805,/data/estimate/1216585_0/gallery_5fc9fb3d9e23e.jpg,N
2151,1639232,13583848,/data/estimate/1639232_0/gallery_5fc9fb83ea3a4.jpg,N
2152,907047,13583872,/data/estimate/907047_0/gallery_5fc9fba69b672.jpg,N
2153,404949,13583965,/data/estimate/404949_0/gallery_5fc9fc39c1ec9.jpg,N
2154,363169,13583979,/data/estimate/363169_0/gallery_5fc9fc51dfb0e.jpg,N
2155,624932,13583988,/data/estimate/624932_0/gallery_5fc9fc6168e49.jpg,N
2156,1582536,13584001,/data/estimate/1582536_0/gallery_5fc9fc6f85107.jpg,N
2157,1250914,13584149,/data/estimate/1250914_0/gallery_5fc9fd3961acc.jpg,N
2158,1425367,13584151,/data/estimate/1425367_0/gallery_5fc9fd3a6fc45.jpg,N
2159,1563624,13584220,/data/estimate/1563624_0/gallery_5fc9fd97cfd32.jpg,N
2160,644026,13584455,/data/estimate/644026_0/gallery_5fc9fed69fa5a.jpg,N
2161,301803,13584471,/data/estimate/301803_0/gallery_5fc9feebbf3fa.jpg,N
2162,1690701,13584738,/data/estimate/1690701_0/gallery_5fca00358faff.jpg,N
2163,1686513,13584820,/data/estimate/1686513_0/gallery_5fca00a2a5cf6.jpg,N
2164,1396627,13584826,/data/estimate/1396627_0/gallery_5fca00b2557a1.jpg,N
2165,1563624,13584910,/data/estimate/1563624_0/gallery_5fca01153eeef.jpg,N
2166,404950,13584941,/data/estimate/404950_0/gallery_5fca0139a5f20.jpg,N
2167,404950,13584941,/data/estimate/404950_0/gallery_5fca013a608a9.jpg,N
2168,391466,13584960,/data/estimate/391466_0/gallery_5fca0156061d0.jpg,N
2169,391466,13584960,/data/estimate/391466_0/gallery_5fca0156c8d82.jpg,N
2170,998051,13584998,/data/estimate/998051_0/gallery_5fca017c9c04a.jpg,N
2171,1583969,13585028,/data/estimate/1583969_0/gallery_5fca01a10737d.jpg,N
2172,998051,13585033,/data/estimate/998051_0/gallery_5fca01a492e0b.jpg,N
2173,1573496,13585089,/data/estimate/1573496_0/gallery_5fca01f384dd4.jpg,N
2174,1573496,13585089,/data/estimate/1573496_0/gallery_5fca01f44e391.jpg,N
2175,1683989,13585164,/data/estimate/1683989_0/gallery_5fca025b7f829.jpg,N
2176,1683989,13585164,/data/estimate/1683989_0/gallery_5fca025c58f7b.jpg,N
2177,1683989,13585164,/data/estimate/1683989_0/gallery_5fca025d09c28.jpg,N
